
time;gFx;gFy;gFz;Azimuth;Pitch;Roll;Latitude;Longitude;Speed (m/s);
14:34:33:477;-0,0752;-0,0713;1,0056;143,484;4,047;4,279;0,00000000;0,00000000;0,00000000;
14:34:33:479;-0,0752;-0,0713;1,0056;144,435;4,047;4,279;0,00000000;0,00000000;0,00000000;
14:34:33:486;-0,1075;-0,0625;0,9929;143,765;3,584;6,179;0,00000000;0,00000000;0,00000000;
14:34:33:496;-0,0352;-0,0557;1,0329;145,021;3,085;1,951;0,00000000;0,00000000;0,00000000;
14:34:33:506;0,0225;-0,0811;1,0837;146,387;4,279;-1,188;0,00000000;0,00000000;0,00000000;
14:34:33:516;-0,0440;-0,0801;1,0925;145,115;4,191;2,305;0,00000000;0,00000000;0,00000000;
14:34:33:526;-0,0498;-0,0508;1,0515;144,702;2,764;2,714;0,00000000;0,00000000;0,00000000;
14:34:33:536;0,0254;-0,0283;0,9762;145,934;1,662;-1,491;0,00000000;0,00000000;0,00000000;
14:34:33:546;0,0254;-0,0283;0,9762;147,323;1,662;-1,491;0,00000000;0,00000000;0,00000000;
14:34:33:547;0,0264;-0,0303;0,9567;147,396;1,813;-1,580;0,00000000;0,00000000;0,00000000;
14:34:33:557;0,0352;-0,0577;1,0007;147,926;3,296;-2,013;0,00000000;0,00000000;0,00000000;
14:34:33:569;0,1075;-0,0752;1,0495;149,808;4,080;-5,848;0,00000000;0,00000000;0,00000000;
14:34:33:579;0,1300;-0,0665;1,0642;150,209;3,547;-6,963;0,00000000;0,00000000;0,00000000;
14:34:33:586;0,0821;-0,0274;1,0456;148,561;1,494;-4,489;0,00000000;0,00000000;0,00000000;
14:34:33:596;0,0352;0,0010;1,0232;147,081;-0,055;-1,969;0,00000000;0,00000000;0,00000000;
14:34:33:606;0,0303;-0,0156;1,0241;147,210;0,874;-1,694;0,00000000;0,00000000;0,00000000;
14:34:33:612;0,0303;-0,0156;1,0241;148,600;0,874;-1,694;0,00000000;0,00000000;0,00000000;
14:34:33:618;0,0625;-0,0410;1,0398;149,760;2,256;-3,442;0,00000000;0,00000000;0,00000000;
14:34:33:627;0,1036;-0,0557;1,0466;151,026;3,032;-5,652;0,00000000;0,00000000;0,00000000;
14:34:33:636;0,1055;-0,0537;1,0280;151,117;2,977;-5,862;0,00000000;0,00000000;0,00000000;
14:34:33:646;0,0743;-0,0254;1,0075;149,918;1,441;-4,216;0,00000000;0,00000000;0,00000000;
14:34:33:658;0,0596;-0,0117;1,0085;149,317;0,665;-3,383;0,00000000;0,00000000;0,00000000;
14:34:33:666;0,0450;-0,0342;1,0271;149,236;1,906;-2,506;0,00000000;0,00000000;0,00000000;
14:34:33:677;0,0420;-0,0391;1,0554;149,186;2,119;-2,280;0,00000000;0,00000000;0,00000000;
14:34:33:678;0,0420;-0,0391;1,0554;149,963;2,119;-2,280;0,00000000;0,00000000;0,00000000;
14:34:33:686;0,0772;-0,0332;1,0593;150,802;1,792;-4,168;0,00000000;0,00000000;0,00000000;
14:34:33:697;0,0948;-0,0264;1,0290;151,269;1,463;-5,263;0,00000000;0,00000000;0,00000000;
14:34:33:708;0,0733;-0,0205;1,0075;150,631;1,164;-4,161;0,00000000;0,00000000;0,00000000;
14:34:33:716;0,0635;-0,0342;1,0114;150,553;1,933;-3,594;0,00000000;0,00000000;0,00000000;
14:34:33:727;0,0733;-0,0371;1,0388;150,801;2,042;-4,036;0,00000000;0,00000000;0,00000000;
14:34:33:737;0,0752;-0,0479;1,0613;150,948;2,577;-4,056;0,00000000;0,00000000;0,00000000;
14:34:33:744;0,0752;-0,0479;1,0613;152,478;2,577;-4,056;0,00000000;0,00000000;0,00000000;
14:34:33:746;0,0713;-0,0635;1,0534;152,599;3,443;-3,874;0,00000000;0,00000000;0,00000000;
14:34:33:758;0,0625;-0,0557;1,0388;152,276;3,064;-3,445;0,00000000;0,00000000;0,00000000;
14:34:33:767;0,0498;-0,0489;1,0134;151,867;2,757;-2,816;0,00000000;0,00000000;0,00000000;
14:34:33:777;0,0186;-0,0518;1,0153;151,001;2,920;-1,048;0,00000000;0,00000000;0,00000000;
14:34:33:788;-0,0137;-0,0733;1,0329;150,387;4,058;0,759;0,00000000;0,00000000;0,00000000;
14:34:33:797;0,0068;-0,1378;1,0251;151,731;7,655;-0,382;0,00000000;0,00000000;0,00000000;
14:34:33:807;0,0528;-0,1876;1,0134;153,601;10,476;-2,981;0,00000000;0,00000000;0,00000000;
14:34:33:810;0,0528;-0,1876;1,0134;153,888;10,476;-2,981;0,00000000;0,00000000;0,00000000;
14:34:33:818;0,0508;-0,1661;1,0310;153,538;9,143;-2,822;0,00000000;0,00000000;0,00000000;
14:34:33:827;0,0362;-0,1603;1,0349;153,012;8,798;-2,001;0,00000000;0,00000000;0,00000000;
14:34:33:838;0,0498;-0,2042;1,0271;153,915;11,234;-2,778;0,00000000;0,00000000;0,00000000;
14:34:33:850;0,0479;-0,2013;1,0163;153,862;11,192;-2,698;0,00000000;0,00000000;0,00000000;
14:34:33:859;0,0352;-0,1691;1,0183;153,126;9,421;-1,979;0,00000000;0,00000000;0,00000000;
14:34:33:867;0,0420;-0,1808;1,0261;153,439;9,984;-2,345;0,00000000;0,00000000;0,00000000;
14:34:33:876;0,0420;-0,1808;1,0261;152,975;9,984;-2,345;0,00000000;0,00000000;0,00000000;
14:34:33:877;0,0362;-0,1837;1,0251;152,824;10,154;-2,020;0,00000000;0,00000000;0,00000000;
14:34:33:887;0,0244;-0,1612;1,0329;152,173;8,870;-1,355;0,00000000;0,00000000;0,00000000;
14:34:33:897;0,0166;-0,1427;1,0232;151,726;7,937;-0,930;0,00000000;0,00000000;0,00000000;
14:34:33:907;-0,0010;-0,1046;1,0280;150,671;5,808;0,054;0,00000000;0,00000000;0,00000000;
14:34:33:917;0,0029;-0,0606;1,0349;150,136;3,351;-0,162;0,00000000;0,00000000;0,00000000;
14:34:33:927;0,0195;-0,0401;1,0407;150,310;2,204;-1,076;0,00000000;0,00000000;0,00000000;
14:34:33:937;0,0049;-0,0215;1,0456;149,554;1,178;-0,268;0,00000000;0,00000000;0,00000000;
14:34:33:942;0,0049;-0,0215;1,0456;150,017;1,178;-0,268;0,00000000;0,00000000;0,00000000;
14:34:33:947;-0,0107;-0,0020;1,0398;149,160;0,108;0,592;0,00000000;0,00000000;0,00000000;
14:34:33:962;-0,0049;0,0068;1,0339;149,178;-0,379;0,271;0,00000000;0,00000000;0,00000000;
14:34:33:970;-0,0098;0,0176;1,0251;148,806;-0,983;0,546;0,00000000;0,00000000;0,00000000;
14:34:33:979;-0,0176;0,0195;1,0261;148,518;-1,091;0,982;0,00000000;0,00000000;0,00000000;
14:34:33:987;-0,0098;0,0088;1,0271;148,981;-0,491;0,545;0,00000000;0,00000000;0,00000000;
14:34:33:998;0,0029;-0,0029;1,0339;149,617;0,162;-0,162;0,00000000;0,00000000;0,00000000;
14:34:34:008;0,0029;-0,0029;1,0339;150,461;0,162;-0,162;0,00000000;0,00000000;0,00000000;
14:34:34:009;0,0059;-0,0156;1,0251;150,810;0,874;-0,328;0,00000000;0,00000000;0,00000000;
14:34:34:017;0,0010;-0,0283;1,0222;150,879;1,588;-0,055;0,00000000;0,00000000;0,00000000;
14:34:34:028;0,0137;-0,0469;1,0232;151,657;2,625;-0,766;0,00000000;0,00000000;0,00000000;
14:34:34:037;0,0430;-0,0655;1,0202;153,031;3,669;-2,413;0,00000000;0,00000000;0,00000000;
14:34:34:047;0,0450;-0,0684;1,0251;153,138;3,814;-2,511;0,00000000;0,00000000;0,00000000;
14:34:34:058;0,0303;-0,0430;1,0232;152,179;2,405;-1,696;0,00000000;0,00000000;0,00000000;
14:34:34:067;0,0313;-0,0068;1,0280;151,538;0,381;-1,742;0,00000000;0,00000000;0,00000000;
14:34:34:073;0,0313;-0,0068;1,0280;151,555;0,381;-1,742;0,00000000;0,00000000;0,00000000;
14:34:34:077;0,0391;-0,0195;1,0300;152,062;1,086;-2,173;0,00000000;0,00000000;0,00000000;
14:34:34:089;0,0635;-0,0577;1,0280;153,598;3,204;-3,536;0,00000000;0,00000000;0,00000000;
14:34:34:098;0,0880;-0,0606;1,0534;154,435;3,280;-4,772;0,00000000;0,00000000;0,00000000;
14:34:34:108;0,0850;-0,0352;1,0505;153,925;1,912;-4,627;0,00000000;0,00000000;0,00000000;
14:34:34:118;0,0762;-0,0264;1,0124;153,578;1,489;-4,306;0,00000000;0,00000000;0,00000000;
14:34:34:128;0,0733;-0,0440;0,9919;153,849;2,532;-4,226;0,00000000;0,00000000;0,00000000;
14:34:34:138;0,0625;-0,0567;1,0105;153,602;3,204;-3,542;0,00000000;0,00000000;0,00000000;
14:34:34:139;0,0625;-0,0567;1,0105;152,735;3,204;-3,542;0,00000000;0,00000000;0,00000000;
14:34:34:148;0,0567;-0,0557;1,0515;152,392;3,028;-3,085;0,00000000;0,00000000;0,00000000;
14:34:34:158;0,0674;-0,0420;1,0574;152,517;2,271;-3,649;0,00000000;0,00000000;0,00000000;
14:34:34:168;0,0811;-0,0381;1,0300;153,019;2,113;-4,503;0,00000000;0,00000000;0,00000000;
14:34:34:178;0,0919;-0,0459;0,9997;153,667;2,619;-5,250;0,00000000;0,00000000;0,00000000;
14:34:34:188;0,0987;-0,0469;1,0153;153,872;2,633;-5,552;0,00000000;0,00000000;0,00000000;
14:34:34:198;0,1007;-0,0479;1,0437;153,837;2,615;-5,509;0,00000000;0,00000000;0,00000000;
14:34:34:206;0,1007;-0,0479;1,0437;154,085;2,615;-5,509;0,00000000;0,00000000;0,00000000;
14:34:34:208;0,0977;-0,0537;1,0447;154,070;2,932;-5,344;0,00000000;0,00000000;0,00000000;
14:34:34:218;0,0958;-0,0528;1,0251;154,066;2,934;-5,337;0,00000000;0,00000000;0,00000000;
14:34:34:229;0,0967;-0,0508;1,0134;154,121;2,858;-5,453;0,00000000;0,00000000;0,00000000;
14:34:34:238;0,0919;-0,0440;1,0271;153,764;2,442;-5,111;0,00000000;0,00000000;0,00000000;
14:34:34:248;0,0870;-0,0430;1,0437;153,505;2,351;-4,764;0,00000000;0,00000000;0,00000000;
14:34:34:258;0,0831;-0,0577;1,0388;153,627;3,167;-4,572;0,00000000;0,00000000;0,00000000;
14:34:34:268;0,0801;-0,0665;1,0173;153,748;3,726;-4,504;0,00000000;0,00000000;0,00000000;
14:34:34:272;0,0801;-0,0665;1,0173;152,725;3,726;-4,504;0,00000000;0,00000000;0,00000000;
14:34:34:278;0,0831;-0,0586;1,0280;152,654;3,254;-4,619;0,00000000;0,00000000;0,00000000;
14:34:34:288;0,0909;-0,0498;1,0319;152,772;2,754;-5,033;0,00000000;0,00000000;0,00000000;
14:34:34:299;0,0958;-0,1153;1,0280;154,042;6,373;-5,322;0,00000000;0,00000000;0,00000000;
14:34:34:308;0,0967;-0,0674;1,0251;153,326;3,747;-5,391;0,00000000;0,00000000;0,00000000;
14:34:34:318;0,0938;-0,0616;1,0290;153,098;3,410;-5,209;0,00000000;0,00000000;0,00000000;
14:34:34:328;0,0880;-0,0606;1,0319;152,852;3,348;-4,871;0,00000000;0,00000000;0,00000000;
14:34:34:338;0,0880;-0,0606;1,0319;152,271;3,348;-4,871;0,00000000;0,00000000;0,00000000;
14:34:34:339;0,0840;-0,0684;1,0261;152,287;3,801;-4,682;0,00000000;0,00000000;0,00000000;
14:34:34:349;0,0821;-0,0733;1,0202;152,321;4,096;-4,600;0,00000000;0,00000000;0,00000000;
14:34:34:359;0,0831;-0,0694;1,0222;152,284;3,870;-4,646;0,00000000;0,00000000;0,00000000;
14:34:34:369;0,0860;-0,0625;1,0300;152,243;3,463;-4,773;0,00000000;0,00000000;0,00000000;
14:34:34:379;0,0909;-0,0616;1,0310;152,392;3,404;-5,038;0,00000000;0,00000000;0,00000000;
14:34:34:389;0,0938;-0,0723;1,0232;152,701;4,026;-5,239;0,00000000;0,00000000;0,00000000;
14:34:34:399;0,0977;-0,0782;1,0222;152,935;4,354;-5,461;0,00000000;0,00000000;0,00000000;
14:34:34:404;0,0977;-0,0782;1,0222;153,357;4,354;-5,461;0,00000000;0,00000000;0,00000000;
14:34:34:409;0,0997;-0,0762;1,0271;153,372;4,225;-5,543;0,00000000;0,00000000;0,00000000;
14:34:34:419;0,0958;-0,0782;1,0290;153,259;4,326;-5,317;0,00000000;0,00000000;0,00000000;
14:34:34:429;0,0967;-0,0840;1,0271;153,390;4,657;-5,381;0,00000000;0,00000000;0,00000000;
14:34:34:440;0,0987;-0,0811;1,0241;153,426;4,507;-5,505;0,00000000;0,00000000;0,00000000;
14:34:34:449;0,0909;-0,0752;1,0261;153,060;4,178;-5,062;0,00000000;0,00000000;0,00000000;
14:34:34:459;0,0782;-0,0743;1,0329;152,588;4,101;-4,328;0,00000000;0,00000000;0,00000000;
14:34:34:469;0,0801;-0,0772;1,0300;152,709;4,274;-4,449;0,00000000;0,00000000;0,00000000;
14:34:34:470;0,0801;-0,0772;1,0300;152,056;4,274;-4,449;0,00000000;0,00000000;0,00000000;
14:34:34:483;0,0889;-0,0850;1,0290;152,460;4,706;-4,939;0,00000000;0,00000000;0,00000000;
14:34:34:489;0,0938;-0,0880;1,0271;152,670;4,874;-5,219;0,00000000;0,00000000;0,00000000;
14:34:34:499;0,0987;-0,0811;1,0241;152,742;4,507;-5,505;0,00000000;0,00000000;0,00000000;
14:34:34:514;0,1055;-0,0831;1,0251;152,993;4,608;-5,878;0,00000000;0,00000000;0,00000000;
14:34:34:519;0,1065;-0,0850;1,0202;153,077;4,738;-5,960;0,00000000;0,00000000;0,00000000;
14:34:34:529;0,0997;-0,0811;1,0232;152,779;4,511;-5,564;0,00000000;0,00000000;0,00000000;
14:34:34:535;0,0997;-0,0811;1,0232;151,766;4,511;-5,564;0,00000000;0,00000000;0,00000000;
14:34:34:539;0,0899;-0,0782;1,0271;151,397;4,336;-5,003;0,00000000;0,00000000;0,00000000;
14:34:34:549;0,0743;-0,0733;1,0310;150,824;4,056;-4,120;0,00000000;0,00000000;0,00000000;
14:34:34:559;0,0645;-0,0743;1,0290;150,546;4,120;-3,586;0,00000000;0,00000000;0,00000000;
14:34:34:569;0,0655;-0,0801;1,0261;150,672;4,456;-3,651;0,00000000;0,00000000;0,00000000;
14:34:34:580;0,0665;-0,0792;1,0271;150,685;4,398;-3,702;0,00000000;0,00000000;0,00000000;
14:34:34:589;0,0723;-0,0762;1,0241;150,831;4,246;-4,039;0,00000000;0,00000000;0,00000000;
14:34:34:599;0,0840;-0,0743;1,0212;151,177;4,146;-4,705;0,00000000;0,00000000;0,00000000;
14:34:34:602;0,0840;-0,0743;1,0212;151,113;4,146;-4,705;0,00000000;0,00000000;0,00000000;
14:34:34:609;0,0938;-0,0713;1,0222;151,373;3,976;-5,244;0,00000000;0,00000000;0,00000000;
14:34:34:619;0,0909;-0,0704;1,0290;151,239;3,896;-5,047;0,00000000;0,00000000;0,00000000;
14:34:34:629;0,0792;-0,0694;1,0349;150,839;3,824;-4,374;0,00000000;0,00000000;0,00000000;
14:34:34:639;0,0684;-0,0645;1,0368;150,429;3,552;-3,775;0,00000000;0,00000000;0,00000000;
14:34:34:650;0,0606;-0,0596;1,0329;150,128;3,297;-3,357;0,00000000;0,00000000;0,00000000;
14:34:34:659;0,0547;-0,0547;1,0261;149,892;3,049;-3,053;0,00000000;0,00000000;0,00000000;
14:34:34:668;0,0547;-0,0547;1,0261;150,573;3,049;-3,053;0,00000000;0,00000000;0,00000000;
14:34:34:669;0,0577;-0,0557;1,0290;150,672;3,094;-3,207;0,00000000;0,00000000;0,00000000;
14:34:34:679;0,0762;-0,0596;1,0329;151,298;3,294;-4,220;0,00000000;0,00000000;0,00000000;
14:34:34:689;0,0958;-0,0645;1,0349;151,983;3,551;-5,287;0,00000000;0,00000000;0,00000000;
14:34:34:700;0,1075;-0,0635;1,0300;152,365;3,510;-5,958;0,00000000;0,00000000;0,00000000;
14:34:34:709;0,1134;-0,0567;1,0212;152,490;3,157;-6,334;0,00000000;0,00000000;0,00000000;
14:34:34:721;0,1046;-0,0518;1,0202;152,128;2,891;-5,852;0,00000000;0,00000000;0,00000000;
14:34:34:729;0,0801;-0,0508;1,0222;151,318;2,837;-4,482;0,00000000;0,00000000;0,00000000;
14:34:34:733;0,0801;-0,0508;1,0222;151,373;2,837;-4,482;0,00000000;0,00000000;0,00000000;
14:34:34:739;0,0518;-0,0537;1,0271;150,511;2,992;-2,887;0,00000000;0,00000000;0,00000000;
14:34:34:749;0,0195;-0,0655;1,0192;149,726;3,675;-1,099;0,00000000;0,00000000;0,00000000;
14:34:34:762;0,0186;-0,0606;1,0417;149,588;3,328;-1,021;0,00000000;0,00000000;0,00000000;
14:34:34:772;0,0332;-0,0801;1,0114;150,381;4,527;-1,882;0,00000000;0,00000000;0,00000000;
14:34:34:782;0,0498;-0,0537;1,0134;150,483;3,032;-2,816;0,00000000;0,00000000;0,00000000;
14:34:34:792;0,0655;-0,0625;1,0759;150,939;3,321;-3,482;0,00000000;0,00000000;0,00000000;
14:34:34:802;0,0655;-0,0625;1,0759;151,432;3,321;-3,482;0,00000000;0,00000000;0,00000000;
14:34:34:805;0,0528;-0,0801;1,0456;151,384;4,377;-2,889;0,00000000;0,00000000;0,00000000;
14:34:34:810;0,0342;-0,0498;1,0232;150,449;2,787;-1,915;0,00000000;0,00000000;0,00000000;
14:34:34:821;0,0479;-0,0684;0,9929;151,203;3,937;-2,761;0,00000000;0,00000000;0,00000000;
14:34:34:831;0,0811;-0,0479;1,0056;151,892;2,717;-4,612;0,00000000;0,00000000;0,00000000;
14:34:34:841;0,0684;-0,0469;1,0437;151,374;2,568;-3,750;0,00000000;0,00000000;0,00000000;
14:34:34:851;0,0313;-0,0606;1,0515;150,475;3,296;-1,703;0,00000000;0,00000000;0,00000000;
14:34:34:861;0,0205;-0,0469;1,0525;149,970;2,551;-1,117;0,00000000;0,00000000;0,00000000;
14:34:34:867;0,0205;-0,0469;1,0525;150,207;2,551;-1,117;0,00000000;0,00000000;0,00000000;
14:34:34:871;0,0391;-0,0479;1,0300;150,800;2,660;-2,173;0,00000000;0,00000000;0,00000000;
14:34:34:881;0,0420;-0,0557;1,0241;151,019;3,111;-2,350;0,00000000;0,00000000;0,00000000;
14:34:34:891;0,0528;-0,0645;1,0163;151,498;3,626;-2,972;0,00000000;0,00000000;0,00000000;
14:34:34:902;0,0684;-0,0782;0,9977;152,246;4,470;-3,922;0,00000000;0,00000000;0,00000000;
14:34:34:912;0,0792;-0,0567;1,0241;152,182;3,158;-4,420;0,00000000;0,00000000;0,00000000;
14:34:34:922;0,0459;-0,0479;1,0036;151,062;2,729;-2,620;0,00000000;0,00000000;0,00000000;
14:34:34:934;0,0186;-0,0528;1,0271;150,271;2,941;-1,036;0,00000000;0,00000000;0,00000000;
14:34:34:938;0,0186;-0,0528;1,0271;149,905;2,941;-1,036;0,00000000;0,00000000;0,00000000;
14:34:34:942;0,0068;-0,0821;1,0867;149,919;4,320;-0,361;0,00000000;0,00000000;0,00000000;
14:34:34:951;-0,0244;-0,0684;1,0613;148,908;3,687;1,319;0,00000000;0,00000000;0,00000000;
14:34:34:960;0,0186;-0,0469;1,0310;149,810;2,605;-1,032;0,00000000;0,00000000;0,00000000;
14:34:34:972;0,0586;-0,0557;0,9890;151,244;3,218;-3,393;0,00000000;0,00000000;0,00000000;
14:34:34:982;0,0469;-0,0401;0,9919;150,618;2,311;-2,708;0,00000000;0,00000000;0,00000000;
14:34:34:991;0,0665;-0,0713;1,0202;151,635;3,991;-3,727;0,00000000;0,00000000;0,00000000;
14:34:35:001;0,0665;-0,0713;1,0202;152,451;3,991;-3,727;0,00000000;0,00000000;0,00000000;
14:34:35:004;0,0801;-0,0704;1,0505;152,770;3,821;-4,362;0,00000000;0,00000000;0,00000000;
14:34:35:011;0,0508;-0,0498;1,0583;151,551;2,693;-2,749;0,00000000;0,00000000;0,00000000;
14:34:35:023;0,0332;-0,0489;1,0407;151,041;2,687;-1,829;0,00000000;0,00000000;0,00000000;
14:34:35:031;0,0137;-0,0371;1,0251;150,297;2,074;-0,765;0,00000000;0,00000000;0,00000000;
14:34:35:041;-0,0068;-0,0362;1,0105;149,685;2,049;0,388;0,00000000;0,00000000;0,00000000;
14:34:35:051;-0,0020;-0,0498;1,0153;150,040;2,810;0,110;0,00000000;0,00000000;0,00000000;
14:34:35:063;0,0205;-0,0577;1,0339;150,805;3,191;-1,137;0,00000000;0,00000000;0,00000000;
14:34:35:065;0,0205;-0,0577;1,0339;151,265;3,191;-1,137;0,00000000;0,00000000;0,00000000;
14:34:35:071;0,0410;-0,0645;1,0378;152,004;3,553;-2,265;0,00000000;0,00000000;0,00000000;
14:34:35:081;0,0567;-0,0586;1,0339;152,423;3,241;-3,138;0,00000000;0,00000000;0,00000000;
14:34:35:093;0,0616;-0,0410;1,0232;152,335;2,293;-3,443;0,00000000;0,00000000;0,00000000;
14:34:35:102;0,0235;-0,0371;0,9890;151,094;2,150;-1,359;0,00000000;0,00000000;0,00000000;
14:34:35:111;0,0078;-0,0547;1,0075;150,858;3,109;-0,445;0,00000000;0,00000000;0,00000000;
14:34:35:121;0,0469;-0,0528;1,0554;151,973;2,860;-2,545;0,00000000;0,00000000;0,00000000;
14:34:35:130;0,0469;-0,0528;1,0554;152,230;2,860;-2,545;0,00000000;0,00000000;0,00000000;
14:34:35:132;0,0410;-0,0674;1,0564;152,263;3,649;-2,225;0,00000000;0,00000000;0,00000000;
14:34:35:143;-0,0244;-0,0850;1,0495;150,538;4,630;1,333;0,00000000;0,00000000;0,00000000;
14:34:35:152;-0,0342;-0,0440;1,0261;149,642;2,453;1,909;0,00000000;0,00000000;0,00000000;
14:34:35:162;0,0322;-0,0381;0,9929;151,645;2,197;-1,860;0,00000000;0,00000000;0,00000000;
14:34:35:171;0,0577;-0,0518;1,0065;152,684;2,941;-3,278;0,00000000;0,00000000;0,00000000;
14:34:35:183;0,0391;-0,0557;1,0398;152,060;3,064;-2,153;0,00000000;0,00000000;0,00000000;
